0.038, 0.276577, -3.55345e-05, 0, 0, 0, 0, 0
0.038, 0.276661, -3.4929e-05, 0, 0, 0, 0, 0
0.0385, 0.276658, -3.51218e-05, 0, 0, 0, 0, 0
0.0385, 0.27669, -3.48871e-05, 0, 0, 0, 0, 0
0.039, 0.276594, -3.57905e-05, 0, 0, 0, 0, 0
0.039, 0.276678, -3.51849e-05, 0, 0, 0, 0, 0
0.0395, 0.276676, -3.53893e-05, 0, 0, 0, 0, 0
0.0395, 0.276708, -3.51556e-05, 0, 0, 0, 0, 0
0.04, 0.276613, -3.60716e-05, 0, 0, 0, 0, 0
0.04, 0.276697, -3.54659e-05, 0, 0, 0, 0, 0
0.0405, 0.276696, -3.56837e-05, 0, 0, 0, 0, 0
0.0405, 0.276699, -3.53159e-05, 0, 0, 0, 0, 0
0.041, 0.276702, -3.57894e-05, 0, 0, 0, 0, 0
0.041, 0.276681, -3.54613e-05, 0, 0, 0, 0, 0
0.0415, 0.276677, -3.53014e-05, 0, 0, 0, 0, 0
0.0415, 0.276646, -3.55645e-05, 0, 0, 0, 0, 0
0.042, 0.276737, -3.47136e-05, 0, 0, 0, 0, 0
0.042, 0.276652, -3.53247e-05, 0, 0, 0, 0, 0
0.0425, 0.276649, -3.52034e-05, 0, 0, 0, 0, 0
0.0425, 0.276617, -3.54618e-05, 0, 0, 0, 0, 0
0.043, 0.27671, -3.46457e-05, 0, 0, 0, 0, 0
0.043, 0.276625, -3.52571e-05, 0, 0, 0, 0, 0
0.0435, 0.276622, -3.51667e-05, 0, 0, 0, 0, 0
0.0435, 0.276591, -3.5422e-05, 0, 0, 0, 0, 0
0.044, 0.276685, -3.46346e-05, 0, 0, 0, 0, 0
0.044, 0.276599, -3.52457e-05, 0, 0, 0, 0, 0
0.0445, 0.276598, -3.51811e-05, 0, 0, 0, 0, 0
0.0445, 0.276567, -3.54342e-05, 0, 0, 0, 0, 0
0.045, 0.276661, -3.46709e-05, 0, 0, 0, 0, 0
0.045, 0.276576, -3.5282e-05, 0, 0, 0, 0, 0
0.0455, 0.276575, -3.52393e-05, 0, 0, 0, 0, 0
0.0455, 0.276548, -3.50106e-05, 0, 0, 0, 0, 0
0.046, 0.276572, -3.60172e-05, 0, 0, 0, 0, 0
0.046, 0.276557, -3.50446e-05, 0, 0, 0, 0, 0
0.0465, 0.276548, -3.50694e-05, 0, 0, 0, 0, 0
0.0465, 0.276521, -3.48433e-05, 0, 0, 0, 0, 0
0.047, 0.276535, -3.59188e-05, 0, 0, 0, 0, 0
0.047, 0.276521, -3.49462e-05, 0, 0, 0, 0, 0
0.0475, 0.276503, -3.5042e-05, 0, 0, 0, 0, 0
0.0475, 0.276476, -3.48173e-05, 0, 0, 0, 0, 0
0.048, 0.276549, -3.46813e-05, 0, 0, 0, 0, 0
0.048, 0.276467, -3.49832e-05, 0, 0, 0, 0, 0
0.0485, 0.276451, -3.49403e-05, 0, 0, 0, 0, 0
0.0485, 0.276425, -3.47114e-05, 0, 0, 0, 0, 0
0.049, 0.276433, -3.57168e-05, 0, 0, 0, 0, 0
0.049, 0.276418, -3.47447e-05, 0, 0, 0, 0, 0
0.0495, 0.276394, -3.47684e-05, 0, 0, 0, 0, 0
0.0495, 0.276396, -3.46765e-05, 0, 0, 0, 0, 0
0.05, 0.276307, -3.52468e-05, 0, 0, 0, 0, 0
0.05, 0.276371, -3.47391e-05, 0, 0, 0, 0, 0
0.0505, 0.276338, -3.47992e-05, 0, 0, 0, 0, 0
0.0505, 0.276369, -3.45531e-05, 0, 0, 0, 0, 0
0.051, 0.276242, -3.53165e-05, 0, 0, 0, 0, 0
0.051, 0.276326, -3.47094e-05, 0, 0, 0, 0, 0
0.0515, 0.276293, -3.47621e-05, 0, 0, 0, 0, 0
0.0515, 0.276324, -3.45207e-05, 0, 0, 0, 0, 0
0.052, 0.276198, -3.52798e-05, 0, 0, 0, 0, 0
0.052, 0.276281, -3.46733e-05, 0, 0, 0, 0, 0
0.0525, 0.276249, -3.47264e-05, 0, 0, 0, 0, 0
0.0525, 0.276281, -3.44882e-05, 0, 0, 0, 0, 0
0.053, 0.276155, -3.52495e-05, 0, 0, 0, 0, 0
0.053, 0.276239, -3.46437e-05, 0, 0, 0, 0, 0
0.0535, 0.276207, -3.47027e-05, 0, 0, 0, 0, 0
0.0535, 0.276239, -3.44669e-05, 0, 0, 0, 0, 0
0.054, 0.276114, -3.52352e-05, 0, 0, 0, 0, 0
0.054, 0.276198, -3.46301e-05, 0, 0, 0, 0, 0
0.0545, 0.276168, -3.46988e-05, 0, 0, 0, 0, 0
0.0545, 0.276199, -3.44649e-05, 0, 0, 0, 0, 0
0.055, 0.276075, -3.52438e-05, 0, 0, 0, 0, 0
0.055, 0.276159, -3.46392e-05, 0, 0, 0, 0, 0
0.0555, 0.27613, -3.47207e-05, 0, 0, 0, 0, 0
0.0555, 0.276161, -3.44881e-05, 0, 0, 0, 0, 0
0.056, 0.276039, -3.52802e-05, 0, 0, 0, 0, 0
0.056, 0.276122, -3.46762e-05, 0, 0, 0, 0, 0
0.0565, 0.276094, -3.47725e-05, 0, 0, 0, 0, 0
0.0565, 0.276126, -3.4541e-05, 0, 0, 0, 0, 0
0.057, 0.276004, -3.53483e-05, 0, 0, 0, 0, 0
0.057, 0.276088, -3.47447e-05, 0, 0, 0, 0, 0
0.0575, 0.27606, -3.48576e-05, 0, 0, 0, 0, 0
0.0575, 0.276092, -3.4627e-05, 0, 0, 0, 0, 0
0.058, 0.275984, -3.49175e-05, 0, 0, 0, 0, 0
0.058, 0.27606, -3.46809e-05, 0, 0, 0, 0, 0
0.0585, 0.27604, -3.46177e-05, 0, 0, 0, 0, 0
0.0585, 0.276043, -3.46887e-05, 0, 0, 0, 0, 0
0.059, 0.275968, -3.47302e-05, 0, 0, 0, 0, 0
0.059, 0.276006, -3.46857e-05, 0, 0, 0, 0, 0
0.0595, 0.275964, -3.47532e-05, 0, 0, 0, 0, 0
0.0595, 0.275967, -3.47653e-05, 0, 0, 0, 0, 0
0.06, 0.275927, -3.48306e-05, 0, 0, 0, 0, 0
0.06, 0.275927, -3.48354e-05, 0, 0, 0, 0, 0
0.0605, 0.27588, -3.49357e-05, 0, 0, 0, 0, 0
0.0605, 0.275883, -3.49369e-05, 0, 0, 0, 0, 0
0.061, 0.275788, -3.50875e-05, 0, 0, 0, 0, 0
0.061, 0.275822, -3.50288e-05, 0, 0, 0, 0, 0
0.0615, 0.275756, -3.51268e-05, 0, 0, 0, 0, 0
0.0615, 0.275732, -3.51458e-05, 0, 0, 0, 0, 0
0.062, 0.275642, -3.52485e-05, 0, 0, 0, 0, 0
0.062, 0.275641, -3.52538e-05, 0, 0, 0, 0, 0
0.0625, 0.275527, -3.53771e-05, 0, 0, 0, 0, 0
0.0625, 0.275502, -3.53853e-05, 0, 0, 0, 0, 0
0.063, 0.275363, -3.55096e-05, 0, 0, 0, 0, 0
0.063, 0.275363, -3.55124e-05, 0, 0, 0, 0, 0
0.0635, 0.275209, -3.56213e-05, 0, 0, 0, 0, 0
0.0635, 0.275184, -3.5623e-05, 0, 0, 0, 0, 0
0.064, 0.275058, -3.55798e-05, 0, 0, 0, 0, 0
0.064, 0.275022, -3.56792e-05, 0, 0, 0, 0, 0
0.0645, 0.274845, -3.57106e-05, 0, 0, 0, 0, 0
0.0645, 0.274819, -3.57052e-05, 0, 0, 0, 0, 0
0.065, 0.274616, -3.5725e-05, 0, 0, 0, 0, 0
0.065, 0.274616, -3.57276e-05, 0, 0, 0, 0, 0
0.0655, 0.274397, -3.57181e-05, 0, 0, 0, 0, 0
0.0655, 0.274371, -3.57076e-05, 0, 0, 0, 0, 0
0.066, 0.274178, -3.55324e-05, 0, 0, 0, 0, 0
0.066, 0.274143, -3.56332e-05, 0, 0, 0, 0, 0
0.0665, 0.273899, -3.55218e-05, 0, 0, 0, 0, 0
0.0665, 0.273873, -3.55056e-05, 0, 0, 0, 0, 0
0.067, 0.273655, -3.52214e-05, 0, 0, 0, 0, 0
0.067, 0.27362, -3.53233e-05, 0, 0, 0, 0, 0
0.0675, 0.27335, -3.50981e-05, 0, 0, 0, 0, 0
0.0675, 0.273323, -3.50768e-05, 0, 0, 0, 0, 0
0.068, 0.273078, -3.46727e-05, 0, 0, 0, 0, 0
0.068, 0.273044, -3.47754e-05, 0, 0, 0, 0, 0
0.0685, 0.272747, -3.44259e-05, 0, 0, 0, 0, 0
0.0685, 0.272747, -3.43235e-05, 0, 0, 0, 0, 0
0.069, 0.272395, -3.40153e-05, 0, 0, 0, 0, 0
0.069, 0.272432, -3.39185e-05, 0, 0, 0, 0, 0
0.0695, 0.272108, -3.34341e-05, 0, 0, 0, 0, 0
0.0695, 0.272108, -3.33268e-05, 0, 0, 0, 0, 0
0.07, 0.271781, -3.27258e-05, 0, 0, 0, 0, 0
0.07, 0.271801, -3.27748e-05, 0, 0, 0, 0, 0
0.0705, 0.271484, -3.2139e-05, 0, 0, 0, 0, 0
0.0705, 0.271484, -3.20268e-05, 0, 0, 0, 0, 0
0.071, 0.27111, -3.14247e-05, 0, 0, 0, 0, 0
0.071, 0.271166, -3.13731e-05, 0, 0, 0, 0, 0
0.0715, 0.270838, -3.06311e-05, 0, 0, 0, 0, 0
0.0715, 0.270865, -3.05862e-05, 0, 0, 0, 0, 0
0.072, 0.270452, -2.98058e-05, 0, 0, 0, 0, 0
0.072, 0.270526, -2.98018e-05, 0, 0, 0, 0, 0
0.0725, 0.270196, -2.8973e-05, 0, 0, 0, 0, 0
0.0725, 0.270222, -2.8928e-05, 0, 0, 0, 0, 0
0.073, 0.269806, -2.8057e-05, 0, 0, 0, 0, 0
0.073, 0.26988, -2.80555e-05, 0, 0, 0, 0, 0
0.0735, 0.269546, -2.71379e-05, 0, 0, 0, 0, 0
0.0735, 0.269572, -2.7093e-05, 0, 0, 0, 0, 0
0.074, 0.269206, -2.62829e-05, 0, 0, 0, 0, 0
0.074, 0.269244, -2.61821e-05, 0, 0, 0, 0, 0
0.0745, 0.268924, -2.52258e-05, 0, 0, 0, 0, 0
0.0745, 0.268949, -2.51815e-05, 0, 0, 0, 0, 0
0.075, 0.268597, -2.43352e-05, 0, 0, 0, 0, 0
0.075, 0.268635, -2.42335e-05, 0, 0, 0, 0, 0
0.0755, 0.268328, -2.32402e-05, 0, 0, 0, 0, 0
0.0755, 0.268353, -2.31971e-05, 0, 0, 0, 0, 0
0.076, 0.267961, -2.21547e-05, 0, 0, 0, 0, 0
0.076, 0.268034, -2.21597e-05, 0, 0, 0, 0, 0
0.0765, 0.267722, -2.10778e-05, 0, 0, 0, 0, 0
0.0765, 0.267747, -2.10362e-05, 0, 0, 0, 0, 0
0.077, 0.267403, -2.00686e-05, 0, 0, 0, 0, 0
0.077, 0.267441, -1.99657e-05, 0, 0, 0, 0, 0
0.0775, 0.267141, -1.88519e-05, 0, 0, 0, 0, 0
0.0775, 0.267165, -1.88119e-05, 0, 0, 0, 0, 0
0.078, 0.266833, -1.78158e-05, 0, 0, 0, 0, 0
0.078, 0.266871, -1.7712e-05, 0, 0, 0, 0, 0
0.0785, 0.266583, -1.657e-05, 0, 0, 0, 0, 0
0.0785, 0.266607, -1.6532e-05, 0, 0, 0, 0, 0
0.079, 0.266286, -1.55109e-05, 0, 0, 0, 0, 0
0.079, 0.266324, -1.54064e-05, 0, 0, 0, 0, 0
0.0795, 0.266047, -1.42417e-05, 0, 0, 0, 0, 0
0.0795, 0.266071, -1.42092e-05, 0, 0, 0, 0, 0
0.08, 0.265814, -1.30093e-05, 0, 0, 0, 0, 0
0.08, 0.265816, -1.30112e-05, 0, 0, 0, 0, 0
0.0805, 0.265567, -1.17778e-05, 0, 0, 0, 0, 0
0.0805, 0.26559, -1.1746e-05, 0, 0, 0, 0, 0
0.081, 0.265309, -1.06306e-05, 0, 0, 0, 0, 0
0.081, 0.265346, -1.05324e-05, 0, 0, 0, 0, 0
0.0815, 0.265107, -9.28376e-06, 0, 0, 0, 0, 0
0.0815, 0.26513, -9.25422e-06, 0, 0, 0, 0, 0
0.082, 0.264859, -8.12578e-06, 0, 0, 0, 0, 0
0.082, 0.264896, -8.02766e-06, 0, 0, 0, 0, 0
0.0825, 0.264666, -6.76815e-06, 0, 0, 0, 0, 0
0.0825, 0.264689, -6.74109e-06, 0, 0, 0, 0, 0
0.083, 0.26448, -5.45263e-06, 0, 0, 0, 0, 0
0.083, 0.264482, -5.45414e-06, 0, 0, 0, 0, 0
0.0835, 0.26428, -4.13644e-06, 0, 0, 0, 0, 0
0.0835, 0.264303, -4.11063e-06, 0, 0, 0, 0, 0
0.084, 0.264068, -2.58481e-06, 0, 0, 0, 0, 0
0.084, 0.264105, -2.70639e-06, 0, 0, 0, 0, 0
0.0845, 0.263912, -1.27224e-06, 0, 0, 0, 0, 0
0.0845, 0.263935, -1.24786e-06, 0, 0, 0, 0, 0
0.085, 0.26371, 3.95964e-07, 0, 0, 0, 0, 0
0.085, 0.263747, 2.72496e-07, 0, 0, 0, 0, 0
0.0855, 0.263563, 1.82174e-06, 0, 0, 0, 0, 0
0.0855, 0.263586, 1.84473e-06, 0, 0, 0, 0, 0
0.086, 0.263423, 3.41915e-06, 0, 0, 0, 0, 0
0.086, 0.263424, 3.41746e-06, 0, 0, 0, 0, 0
0.0865, 0.263267, 5.0179e-06, 0, 0, 0, 0, 0
0.0865, 0.26329, 5.03937e-06, 0, 0, 0, 0, 0
0.087, 0.263101, 6.85068e-06, 0, 0, 0, 0, 0
0.087, 0.263137, 6.72417e-06, 0, 0, 0, 0, 0
0.0875, 0.26299, 8.43428e-06, 0, 0, 0, 0, 0
0.0875, 0.263012, 8.45066e-06, 0, 0, 0, 0, 0
0.088, 0.262885, 1.01778e-05, 0, 0, 0, 0, 0
0.088, 0.262887, 1.0177e-05, 0, 0, 0, 0, 0
0.0885, 0.262765, 1.19251e-05, 0, 0, 0, 0, 0
0.0885, 0.262788, 1.19397e-05, 0, 0, 0, 0, 0
0.089, 0.262583, 1.3737e-05, 0, 0, 0, 0, 0
0.089, 0.262654, 1.37125e-05, 0, 0, 0, 0, 0
0.0895, 0.262525, 1.55055e-05, 0, 0, 0, 0, 0
0.0895, 0.262547, 1.55172e-05, 0, 0, 0, 0, 0
0.09, 0.262438, 1.7322e-05, 0, 0, 0, 0, 0
0.09, 0.26244, 1.73214e-05, 0, 0, 0, 0, 0
0.0905, 0.262355, 1.91371e-05, 0, 0, 0, 0, 0
0.0905, 0.262377, 1.91472e-05, 0, 0, 0, 0, 0
0.091, 0.262209, 2.10123e-05, 0, 0, 0, 0, 0
0.091, 0.262279, 2.09845e-05, 0, 0, 0, 0, 0
0.0915, 0.262186, 2.28384e-05, 0, 0, 0, 0, 0
0.0915, 0.262209, 2.28454e-05, 0, 0, 0, 0, 0
0.092, 0.262137, 2.47065e-05, 0, 0, 0, 0, 0
0.092, 0.262138, 2.47058e-05, 0, 0, 0, 0, 0
0.0925, 0.26208, 2.66063e-05, 0, 0, 0, 0, 0
0.0925, 0.262103, 2.66117e-05, 0, 0, 0, 0, 0
0.093, 0.261962, 2.85618e-05, 0, 0, 0, 0, 0
0.093, 0.262033, 2.85308e-05, 0, 0, 0, 0, 0
0.0935, 0.261967, 3.04626e-05, 0, 0, 0, 0, 0
0.0935, 0.26199, 3.04649e-05, 0, 0, 0, 0, 0
0.094, 0.261947, 3.23992e-05, 0, 0, 0, 0, 0
0.094, 0.261947, 3.23985e-05, 0, 0, 0, 0, 0
0.0945, 0.261918, 3.43679e-05, 0, 0, 0, 0, 0
0.0945, 0.261941, 3.43686e-05, 0, 0, 0, 0, 0
0.095, 0.26183, 3.63879e-05, 0, 0, 0, 0, 0
0.095, 0.2619, 3.63535e-05, 0, 0, 0, 0, 0
0.0955, 0.261863, 3.83472e-05, 0, 0, 0, 0, 0
0.0955, 0.261886, 3.83446e-05, 0, 0, 0, 0, 0
0.096, 0.261872, 4.03361e-05, 0, 0, 0, 0, 0
0.096, 0.261872, 4.03352e-05, 0, 0, 0, 0, 0
0.0965, 0.261873, 4.23574e-05, 0, 0, 0, 0, 0
0.0965, 0.261895, 4.23531e-05, 0, 0, 0, 0, 0
0.097, 0.261814, 4.44253e-05, 0, 0, 0, 0, 0
0.097, 0.261884, 4.43875e-05, 0, 0, 0, 0, 0
0.0975, 0.261877, 4.64266e-05, 0, 0, 0, 0, 0
0.0975, 0.2619, 4.64191e-05, 0, 0, 0, 0, 0
0.098, 0.261916, 4.84512e-05, 0, 0, 0, 0, 0
0.098, 0.261916, 4.84503e-05, 0, 0, 0, 0, 0
0.0985, 0.261939, 5.04834e-05, 0, 0, 0, 0, 0
0.0985, 0.261961, 5.04736e-05, 0, 0, 0, 0, 0
0.099, 0.261902, 5.25564e-05, 0, 0, 0, 0, 0
0.099, 0.261972, 5.25151e-05, 0, 0, 0, 0, 0
0.0995, 0.261988, 5.45567e-05, 0, 0, 0, 0, 0
0.0995, 0.262011, 5.45437e-05, 0, 0, 0, 0, 0
0.1, 0.26205, 5.6573e-05, 0, 0, 0, 0, 0
0.1, 0.26205, 5.6572e-05, 0, 0, 0, 0, 0
0.1005, 0.262095, 5.85976e-05, 0, 0, 0, 0, 0
0.1005, 0.262118, 5.85824e-05, 0, 0, 0, 0, 0
0.101, 0.262083, 6.06575e-05, 0, 0, 0, 0, 0
0.101, 0.262152, 6.06128e-05, 0, 0, 0, 0, 0
0.1015, 0.262191, 6.26388e-05, 0, 0, 0, 0, 0
